block|time|amount|balance|balanceUSD|profit
824526|2024-01-05 23:39:44|+0.9998944 BTC (43,832.06 USD)|17,481.10710794 BTC|$766,313,822 @ $43,836.69|$301,830,506
824523|2024-01-05 22:46:01|+19.05897344 BTC (834,056.47 USD)|17,480.10721354 BTC|$764,962,318 @ $43,761.88|$300,522,835
824517|2024-01-05 21:30:11|+3.99951704 BTC (174,643.78 USD)|17,461.0482401 BTC|$762,457,921 @ $43,666.22|$298,852,494
824514|2024-01-05 21:10:37|+0.3103478 BTC (13,551.71 USD)|17,457.04872306 BTC|$762,283,277 @ $43,666.22|$298,852,494
824511|2024-01-05 20:37:38|+2.6734708 BTC (116,564.28 USD)|17,456.73837526 BTC|$761,120,025 @ $43,600.36|$297,702,794
824503|2024-01-05 19:35:35|+0.22858605 BTC (9,946.61 USD)|17,454.06490446 BTC|$759,490,136 @ $43,513.65|$296,189,469
824502|2024-01-05 19:05:01|+0.99946901 BTC (43,490.55 USD)|17,453.83631841 BTC|$759,480,190 @ $43,513.65|$296,189,469
824486|2024-01-05 16:31:48|+5.7348944 BTC (250,990.36 USD)|17,452.8368494 BTC|$763,831,651 @ $43,765.47|$300,584,421
824484|2024-01-05 16:19:00|+0.58885881 BTC (25,771.68 USD)|17,447.101955 BTC|$763,580,661 @ $43,765.47|$300,584,421
824473|2024-01-05 14:35:59|+0.72678954 BTC (31,932.51 USD)|17,446.51309619 BTC|$766,536,809 @ $43,936.39|$303,566,341
824466|2024-01-05 13:21:35|+0.2353142 BTC (10,326.65 USD)|17,445.78630665 BTC|$765,600,074 @ $43,884.53|$302,661,539
824465|2024-01-05 13:07:18|+0.85908872 BTC (37,700.7 USD)|17,445.55099245 BTC|$765,589,747 @ $43,884.53|$302,661,539
824444|2024-01-05 10:04:48|+0.23785453 BTC (10,472.82 USD)|17,444.69190373 BTC|$768,095,660 @ $44,030.34|$305,205,152
824440|2024-01-05 09:41:49|+0.5694779 BTC (24,969.99 USD)|17,444.4540492 BTC|$764,889,776 @ $43,847.16|$302,009,741
824437|2024-01-05 08:46:57|+0.9592576 BTC (42,021.02 USD)|17,443.8845713 BTC|$764,142,917 @ $43,805.78|$301,287,852
824418|2024-01-05 05:28:44|+9.9999208 BTC (434,308.19 USD)|17,442.9253137 BTC|$757,566,539 @ $43,431.16|$294,753,495
824414|2024-01-05 04:04:04|+0.21451088 BTC (9,347.35 USD)|17,432.9253929 BTC|$759,642,942 @ $43,575.18|$297,264,206
824407|2024-01-05 03:34:17|+5.5950334 BTC (243,217.67 USD)|17,432.71088202 BTC|$757,804,836 @ $43,470.28|$295,435,448
824391|2024-01-04 23:37:27|+0.72730337 BTC (32,340.37 USD)|17,427.11584862 BTC|$774,916,444 @ $44,466.13|$312,790,273
824369|2024-01-04 21:12:58|+2.45449252 BTC (108,216.69 USD)|17,426.38854525 BTC|$768,316,053 @ $44,089.23|$306,222,223
824360|2024-01-04 20:10:02|+0.20421499 BTC (9,020.47 USD)|17,423.93405273 BTC|$769,640,052 @ $44,171.43|$307,654,439
824352|2024-01-04 18:58:39|+0.44992476 BTC (19,814.94 USD)|17,423.72983774 BTC|$767,351,063 @ $44,040.57|$305,374,470
824343|2024-01-04 18:19:16|+3.73996968 BTC (164,710.41 USD)|17,423.27991298 BTC|$767,331,249 @ $44,040.57|$305,374,470
824335|2024-01-04 17:21:48|+1.29969093 BTC (57,150.52 USD)|17,419.5399433 BTC|$765,978,854 @ $43,972.39|$304,186,786
824323|2024-01-04 16:04:31|+1.79583836 BTC (77,882.69 USD)|17,418.24025237 BTC|$755,401,708 @ $43,368.43|$293,666,791
824317|2024-01-04 14:58:46|+0.45400706 BTC (19,662.11 USD)|17,416.44441401 BTC|$754,270,133 @ $43,307.93|$292,613,098
824316|2024-01-04 14:49:09|+1.99992872 BTC (86,612.77 USD)|17,415.99040695 BTC|$754,250,471 @ $43,307.93|$292,613,098
824306|2024-01-04 13:37:03|+0.74253776 BTC (32,110.75 USD)|17,413.99047823 BTC|$753,061,153 @ $43,244.61|$291,510,393
824299|2024-01-04 13:14:10|+1.0037574 BTC (43,407.09 USD)|17,413.24794047 BTC|$753,029,042 @ $43,244.61|$291,510,393
824290|2024-01-04 12:02:04|+0.32313147 BTC (13,880.87 USD)|17,412.24418307 BTC|$747,983,902 @ $42,957.35|$286,508,660
824265|2024-01-04 07:05:47|+0.47099936 BTC (20,323.55 USD)|17,411.9210516 BTC|$751,321,773 @ $43,149.85|$289,860,412
824262|2024-01-04 06:47:21|+0.60006581 BTC (25,892.75 USD)|17,411.45005224 BTC|$751,301,449 @ $43,149.85|$289,860,412
824251|2024-01-04 05:17:37|+3.63548113 BTC (156,552.32 USD)|17,410.84998643 BTC|$749,751,901 @ $43,062.34|$288,336,756
824242|2024-01-04 04:04:09|+0.40251521 BTC (17,239.49 USD)|17,407.2145053 BTC|$745,540,686 @ $42,829.41|$284,282,094
824239|2024-01-04 03:59:20|+0.45991288 BTC (19,697.8 USD)|17,406.81199009 BTC|$745,523,447 @ $42,829.41|$284,282,094
824238|2024-01-04 03:52:53|+0.58347489 BTC (24,989.88 USD)|17,406.35207721 BTC|$745,503,749 @ $42,829.41|$284,282,094
824231|2024-01-04 02:13:13|+0.6296231 BTC (26,954.72 USD)|17,405.76860232 BTC|$745,156,403 @ $42,810.89|$283,959,737
824209|2024-01-03 23:26:31|+0.51057284 BTC (21,869.23 USD)|17,405.13897922 BTC|$745,509,686 @ $42,832.73|$284,339,975
824208|2024-01-03 23:25:06|+5.26564424 BTC (225,541.94 USD)|17,404.62840638 BTC|$745,487,817 @ $42,832.73|$284,339,975
824202|2024-01-03 21:36:25|+2.43167546 BTC (103,785.43 USD)|17,399.36276214 BTC|$742,615,712 @ $42,680.63|$281,693,413
824188|2024-01-03 18:49:45|+0.23534601 BTC (10,095.93 USD)|17,396.93108668 BTC|$746,298,047 @ $42,898.26|$285,479,533
824185|2024-01-03 18:27:24|+0.39064998 BTC (16,758.2 USD)|17,396.69574067 BTC|$746,287,951 @ $42,898.26|$285,479,533
824180|2024-01-03 17:52:28|+0.26678964 BTC (11,469.86 USD)|17,396.30509069 BTC|$747,904,354 @ $42,992.14|$287,112,694
824173|2024-01-03 17:14:33|+0.21608188 BTC (9,289.82 USD)|17,396.03830105 BTC|$747,892,884 @ $42,992.14|$287,112,694
824166|2024-01-03 15:49:36|+0.23467955 BTC (9,929.53 USD)|17,395.82221917 BTC|$736,034,904 @ $42,311.02|$275,264,003
824165|2024-01-03 15:40:38|+0.88123826 BTC (37,286.09 USD)|17,395.58753962 BTC|$736,024,974 @ $42,311.02|$275,264,003
824162|2024-01-03 15:08:42|+0.25912299 BTC (10,963.76 USD)|17,394.70630136 BTC|$735,987,688 @ $42,311.02|$275,264,003
824132|2024-01-03 11:25:02|+0.48597665 BTC (22,012.78 USD)|17,394.44717837 BTC|$787,898,252 @ $45,295.96|$327,185,531
824121|2024-01-03 09:03:18|+0.26479892 BTC (12,001.49 USD)|17,393.96120172 BTC|$788,347,149 @ $45,323.04|$327,656,440
824120|2024-01-03 08:59:28|+0.29990892 BTC (13,592.78 USD)|17,393.6964028 BTC|$788,335,147 @ $45,323.04|$327,656,440
824114|2024-01-03 08:24:54|+0.3999142 BTC (18,125.33 USD)|17,393.39649388 BTC|$788,321,554 @ $45,323.04|$327,656,440
824096|2024-01-03 06:02:05|+1.00724467 BTC (45,544.3 USD)|17,392.99657968 BTC|$786,454,330 @ $45,216.72|$325,807,342
824094|2024-01-03 05:52:18|+6.79915908 BTC (307,435.7 USD)|17,391.98933501 BTC|$786,408,786 @ $45,216.72|$325,807,342
824082|2024-01-03 03:36:37|+0.50875103 BTC (23,040.47 USD)|17,385.19017593 BTC|$787,345,604 @ $45,288.29|$327,051,595
824080|2024-01-03 03:17:45|+0.2668944 BTC (12,087.19 USD)|17,384.6814249 BTC|$787,322,563 @ $45,288.29|$327,051,595
824079|2024-01-03 02:58:47|+2.30993082 BTC (104,304.01 USD)|17,384.4145305 BTC|$784,986,309 @ $45,154.6|$324,727,428
824060|2024-01-02 23:30:54|+0.27990971 BTC (12,614.06 USD)|17,382.10459968 BTC|$783,320,291 @ $45,064.76|$323,165,714
824058|2024-01-02 23:14:28|+1.17729159 BTC (53,054.36 USD)|17,381.82468997 BTC|$783,307,677 @ $45,064.76|$323,165,714
824055|2024-01-02 22:58:41|+0.21123288 BTC (9,477.94 USD)|17,380.64739838 BTC|$779,862,812 @ $44,869.61|$319,773,903
824052|2024-01-02 22:42:07|+1.11402312 BTC (49,985.78 USD)|17,380.4361655 BTC|$779,853,334 @ $44,869.61|$319,773,903
824049|2024-01-02 21:38:45|+2.40953624 BTC (108,431.19 USD)|17,379.32214238 BTC|$782,084,343 @ $45,000.85|$322,054,898
824046|2024-01-02 21:26:42|+0.20912082 BTC (9,410.62 USD)|17,376.91260614 BTC|$781,975,912 @ $45,000.85|$322,054,898
824044|2024-01-02 21:06:57|+0.72756118 BTC (32,780.65 USD)|17,376.70348532 BTC|$782,916,552 @ $45,055.53|$323,004,949
824041|2024-01-02 20:40:33|+0.33541493 BTC (15,112.3 USD)|17,375.97592414 BTC|$782,883,772 @ $45,055.53|$323,004,949
824039|2024-01-02 19:53:50|+0.90294038 BTC (40,699.41 USD)|17,375.64050921 BTC|$783,194,979 @ $45,074.31|$323,331,269
824030|2024-01-02 18:27:28|+0.55479988 BTC (25,097.69 USD)|17,374.73756883 BTC|$785,987,629 @ $45,237.38|$326,164,619
824028|2024-01-02 18:21:52|+1.58798649 BTC (71,836.35 USD)|17,374.18276895 BTC|$785,962,531 @ $45,237.38|$326,164,619
824021|2024-01-02 16:50:11|+0.23070317 BTC (10,422.52 USD)|17,372.59478246 BTC|$784,845,082 @ $45,177.19|$325,119,005
824011|2024-01-02 15:12:02|+0.29917292 BTC (13,650.65 USD)|17,372.36407929 BTC|$792,665,679 @ $45,627.97|$332,950,025
824007|2024-01-02 14:34:58|+0.34993246 BTC (15,914.4 USD)|17,372.06490637 BTC|$790,055,474 @ $45,478.5|$330,353,471
824004|2024-01-02 14:19:33|+0.49574024 BTC (22,545.52 USD)|17,371.71497391 BTC|$790,039,560 @ $45,478.5|$330,353,471
823996|2024-01-02 12:32:35|+4.22 BTC (192,161.05 USD)|17,371.21923367 BTC|$791,012,253 @ $45,535.79|$331,348,710
823991|2024-01-02 11:50:44|+0.25233991 BTC (11,526.37 USD)|17,366.99923367 BTC|$793,288,974 @ $45,677.95|$333,817,592
823986|2024-01-02 10:44:58|+0.90133146 BTC (41,239.31 USD)|17,366.74689376 BTC|$794,594,182 @ $45,753.77|$335,134,326
823985|2024-01-02 10:31:57|+0.22328907 BTC (10,216.32 USD)|17,365.8455623 BTC|$794,552,943 @ $45,753.77|$335,134,326
823976|2024-01-02 08:28:23|+0.25487649 BTC (11,556.77 USD)|17,365.62227323 BTC|$787,402,938 @ $45,342.63|$327,994,538
823973|2024-01-02 07:51:56|+0.72159815 BTC (32,640.34 USD)|17,365.36739674 BTC|$785,494,717 @ $45,233.41|$326,097,873
823972|2024-01-02 07:31:15|+0.37625179 BTC (17,019.15 USD)|17,364.64579859 BTC|$785,462,076 @ $45,233.41|$326,097,873
823970|2024-01-02 07:14:32|+0.30339807 BTC (13,723.73 USD)|17,364.2695468 BTC|$785,445,057 @ $45,233.41|$326,097,873
823968|2024-01-02 06:33:42|+1.77447108 BTC (80,309.05 USD)|17,363.96614873 BTC|$785,858,737 @ $45,258.02|$326,525,277
823954|2024-01-02 04:23:01|+1.30489849 BTC (59,004.39 USD)|17,362.19167765 BTC|$785,076,845 @ $45,217.61|$325,823,694
823951|2024-01-02 03:47:21|+2.29040397 BTC (102,966.13 USD)|17,360.88677916 BTC|$780,466,376 @ $44,955.44|$321,272,229
823949|2024-01-02 03:40:14|+0.4998944 BTC (22,472.97 USD)|17,358.59637519 BTC|$780,363,410 @ $44,955.44|$321,272,229
823948|2024-01-02 03:36:42|+0.2498944 BTC (11,234.11 USD)|17,358.09648079 BTC|$780,340,937 @ $44,955.44|$321,272,229
823945|2024-01-02 03:19:16|+1.0569099 BTC (47,513.85 USD)|17,357.84658639 BTC|$780,329,702 @ $44,955.44|$321,272,229
823944|2024-01-02 03:12:09|+31.96556935 BTC (1,437,026.37 USD)|17,356.78967649 BTC|$780,282,189 @ $44,955.44|$321,272,229
823930|2024-01-02 00:55:59|+6.76542684 BTC (295,563.79 USD)|17,324.82410714 BTC|$756,876,212 @ $43,687.38|$299,303,278
823929|2024-01-02 00:52:04|+11.27434511 BTC (492,546.62 USD)|17,318.0586803 BTC|$756,580,648 @ $43,687.38|$299,303,278
823927|2024-01-02 00:41:03|+7.24092146 BTC (316,336.9 USD)|17,306.78433519 BTC|$756,088,101 @ $43,687.38|$299,303,278
823402|2023-12-29 11:42:45|+0.35687775 BTC (15,238.06 USD)|17,299.54341373 BTC|$738,660,586 @ $42,698.27|$282,192,099
823399|2023-12-29 11:28:27|-304.58417522 BTC (13,005,217.53 USD)|17,299.18653598 BTC|$738,645,348 @ $42,698.27|$282,192,099
823391|2023-12-29 10:47:23|+4.54663772 BTC (193,428.3 USD)|17,603.7707112 BTC|$748,919,893 @ $42,543.15|$279,461,428
823368|2023-12-29 06:52:51|+12.41618877 BTC (529,174.02 USD)|17,599.22407348 BTC|$750,073,338 @ $42,619.68|$280,808,301
823364|2023-12-29 06:35:10|+1.05266282 BTC (44,864.15 USD)|17,586.80788471 BTC|$749,544,164 @ $42,619.68|$280,808,301
823361|2023-12-29 06:22:10|+1.0789948 BTC (45,986.42 USD)|17,585.75522189 BTC|$749,499,300 @ $42,619.68|$280,808,301
823360|2023-12-29 06:18:50|+26.26476236 BTC (1,119,395.83 USD)|17,584.67622709 BTC|$749,453,313 @ $42,619.68|$280,808,301
823356|2023-12-29 05:53:52|+1.64345842 BTC (70,137.78 USD)|17,558.41146473 BTC|$749,339,311 @ $42,676.94|$281,813,694
823116|2023-12-27 07:40:00|+1.46722205 BTC (62,306.11 USD)|17,556.76800631 BTC|$745,554,495 @ $42,465.36|$278,099,016
823107|2023-12-27 06:24:23|+1.61086779 BTC (68,186.25 USD)|17,555.30078426 BTC|$743,096,494 @ $42,328.9|$275,703,321
823089|2023-12-27 02:24:29|+1.14204547 BTC (48,453.72 USD)|17,553.68991647 BTC|$744,752,763 @ $42,427.13|$277,427,777
823082|2023-12-27 01:49:09|+8.03417962 BTC (341,214.54 USD)|17,552.547871 BTC|$745,463,105 @ $42,470.36|$278,186,572
823003|2023-12-26 09:40:38|+0.46986675 BTC (20,085.63 USD)|17,544.51369138 BTC|$749,984,205 @ $42,747.51|$283,048,886
822946|2023-12-26 02:16:44|+1.32717713 BTC (57,723.19 USD)|17,544.04382463 BTC|$763,046,772 @ $43,493.21|$296,131,539
822938|2023-12-26 00:56:10|+0.26658578 BTC (11,634.24 USD)|17,542.7166475 BTC|$765,592,981 @ $43,641.64|$298,735,471
822925|2023-12-25 22:27:40|+0.32633939 BTC (14,161.53 USD)|17,542.45006172 BTC|$761,256,368 @ $43,395.1|$294,410,492
822923|2023-12-25 22:11:57|+3.99982541 BTC (173,572.82 USD)|17,542.12372233 BTC|$761,242,206 @ $43,395.1|$294,410,492
822871|2023-12-25 13:30:18|+0.34729438 BTC (14,983.51 USD)|17,538.12389692 BTC|$756,656,840 @ $43,143.55|$289,998,699
822869|2023-12-25 13:13:25|+3.1590849 BTC (136,294.12 USD)|17,537.77660254 BTC|$756,641,856 @ $43,143.55|$289,998,699
822815|2023-12-25 03:40:53|+0.32806098 BTC (14,104.35 USD)|17,534.61751764 BTC|$753,866,861 @ $42,993.06|$287,359,998
822811|2023-12-25 02:26:44|+0.24692621 BTC (10,615.13 USD)|17,534.28945666 BTC|$753,783,240 @ $42,989.1|$287,290,481
822778|2023-12-24 22:06:27|+0.21705015 BTC (9,458.52 USD)|17,534.04253045 BTC|$764,091,291 @ $43,577.59|$297,609,147
822772|2023-12-24 21:05:24|+0.89993383 BTC (39,282.01 USD)|17,533.8254803 BTC|$765,349,480 @ $43,649.89|$298,876,794
822765|2023-12-24 20:12:12|+0.23841263 BTC (10,406.68 USD)|17,532.92554647 BTC|$765,310,198 @ $43,649.89|$298,876,794
822756|2023-12-24 19:07:21|+0.56314485 BTC (24,587.72 USD)|17,532.68713384 BTC|$765,502,524 @ $43,661.45|$299,079,527
822736|2023-12-24 16:48:00|+1.64737945 BTC (72,060.54 USD)|17,532.12398899 BTC|$766,899,420 @ $43,742.53|$300,501,011
822733|2023-12-24 16:15:26|+1.8998944 BTC (83,106.18 USD)|17,530.47660954 BTC|$766,827,360 @ $43,742.53|$300,501,011
822727|2023-12-24 15:35:45|+0.21450439 BTC (9,395.33 USD)|17,528.57671514 BTC|$767,754,547 @ $43,800.16|$301,511,305
822712|2023-12-24 12:06:32|+0.6871314 BTC (29,962.37 USD)|17,528.36221075 BTC|$764,324,381 @ $43,605.01|$298,090,534
822705|2023-12-24 11:29:02|+0.5998944 BTC (26,158.4 USD)|17,527.67507935 BTC|$764,294,418 @ $43,605.01|$298,090,534
822702|2023-12-24 11:07:25|+0.4485944 BTC (19,574.57 USD)|17,527.07518495 BTC|$764,800,036 @ $43,635.35|$298,622,310
822685|2023-12-24 08:50:27|+0.31746556 BTC (13,833.93 USD)|17,526.62659055 BTC|$763,743,095 @ $43,576.16|$297,584,943
822682|2023-12-24 08:36:07|+0.23980709 BTC (10,449.87 USD)|17,526.30912499 BTC|$763,729,261 @ $43,576.16|$297,584,943
822679|2023-12-24 08:13:46|+0.4998944 BTC (21,783.48 USD)|17,526.0693179 BTC|$763,718,811 @ $43,576.16|$297,584,943
822656|2023-12-24 05:11:24|+2.39262188 BTC (104,935.87 USD)|17,525.5694235 BTC|$768,638,336 @ $43,858.11|$302,526,251
822639|2023-12-24 02:35:34|+6.98759694 BTC (305,959.59 USD)|17,523.17680162 BTC|$767,271,501 @ $43,786.1|$301,264,353
822630|2023-12-24 01:25:45|+0.93091402 BTC (40,676.7 USD)|17,516.18920468 BTC|$765,377,597 @ $43,695.44|$299,676,408
822618|2023-12-23 22:40:26|+2.98689556 BTC (130,658.17 USD)|17,515.25829066 BTC|$766,183,977 @ $43,743.8|$300,523,465
822572|2023-12-23 14:58:35|+0.84860351 BTC (37,095.99 USD)|17,512.2713951 BTC|$765,534,304 @ $43,714.16|$300,004,450
822565|2023-12-23 14:01:35|+0.21749475 BTC (9,493.66 USD)|17,511.42279159 BTC|$764,374,662 @ $43,650.06|$298,881,904
822532|2023-12-23 08:38:00|+1.14627827 BTC (49,995.48 USD)|17,511.20529684 BTC|$763,759,677 @ $43,615.48|$298,276,412
822522|2023-12-23 07:20:31|+0.2498944 BTC (10,891.36 USD)|17,510.05901857 BTC|$763,155,888 @ $43,583.86|$297,722,619
822505|2023-12-23 05:41:56|+0.2498944 BTC (10,858.72 USD)|17,509.80912417 BTC|$760,857,886 @ $43,453.24|$295,435,509
822496|2023-12-23 04:13:54|+6.51253342 BTC (283,755.3 USD)|17,509.55922977 BTC|$762,902,832 @ $43,570.65|$297,491,313
822492|2023-12-23 04:02:17|+1.8900616 BTC (82,470.98 USD)|17,503.04669635 BTC|$763,728,266 @ $43,634.02|$298,600,503
822487|2023-12-23 03:25:27|+0.2768249 BTC (12,078.98 USD)|17,501.15663475 BTC|$763,645,795 @ $43,634.02|$298,600,503
822483|2023-12-23 02:49:10|+22.99456757 BTC (1,007,697.17 USD)|17,500.87980985 BTC|$766,945,804 @ $43,823.27|$301,912,590
822478|2023-12-23 02:17:04|+5.31721948 BTC (233,017.95 USD)|17,477.88524228 BTC|$765,938,107 @ $43,823.27|$301,912,590
822474|2023-12-23 01:55:36|+83.64756231 BTC (3,676,435.91 USD)|17,472.5680228 BTC|$767,945,590 @ $43,951.5|$304,153,091
822473|2023-12-23 01:54:25|+6.37230322 BTC (280,072.29 USD)|17,388.92046049 BTC|$764,269,154 @ $43,951.5|$304,153,091
822469|2023-12-23 01:26:27|+47.46413248 BTC (2,086,119.86 USD)|17,382.54815727 BTC|$763,989,082 @ $43,951.5|$304,153,091
821850|2023-12-19 01:23:57|+3.22161033 BTC (137,445.96 USD)|17,335.08402479 BTC|$739,579,586 @ $42,663.74|$281,829,716
821279|2023-12-15 11:32:14|-294.00458977 BTC (12,600,216.56 USD)|17,331.86241446 BTC|$742,795,274 @ $42,857.21|$285,182,850
820965|2023-12-13 09:29:08|+0.62994192 BTC (25,937.1 USD)|17,625.86700423 BTC|$725,723,866 @ $41,173.8|$255,511,225
820960|2023-12-13 09:03:35|+0.25358472 BTC (10,441.05 USD)|17,625.23706231 BTC|$725,697,929 @ $41,173.8|$255,511,225
820953|2023-12-13 08:02:17|+3.78796307 BTC (155,319.15 USD)|17,624.98347759 BTC|$722,683,238 @ $41,003.34|$252,506,975
820940|2023-12-13 05:35:31|+1.4998944 BTC (61,240.76 USD)|17,621.19551452 BTC|$719,474,244 @ $40,830.05|$249,453,300
820939|2023-12-13 05:20:07|+0.2498944 BTC (10,203.2 USD)|17,619.69562012 BTC|$719,413,003 @ $40,830.05|$249,453,300
820933|2023-12-13 03:56:11|+2.11629358 BTC (86,831.35 USD)|17,619.44572572 BTC|$722,924,385 @ $41,029.92|$252,974,885
820913|2023-12-12 23:58:44|+0.46081803 BTC (18,979.08 USD)|17,617.32943214 BTC|$725,580,646 @ $41,185.62|$255,717,978
820902|2023-12-12 21:47:12|+0.31517377 BTC (12,978.72 USD)|17,616.86861411 BTC|$725,454,877 @ $41,179.56|$255,611,188
820900|2023-12-12 21:40:14|+0.71892344 BTC (29,604.95 USD)|17,616.55344034 BTC|$725,441,898 @ $41,179.56|$255,611,188
820897|2023-12-12 21:14:19|+1.48689913 BTC (61,229.85 USD)|17,615.8345169 BTC|$725,412,293 @ $41,179.56|$255,611,188
820895|2023-12-12 20:56:00|+0.45412748 BTC (18,723.05 USD)|17,614.34761777 BTC|$726,215,350 @ $41,228.63|$256,475,474
820886|2023-12-12 19:12:49|+0.99990892 BTC (41,033.53 USD)|17,613.89349029 BTC|$722,826,026 @ $41,037.27|$253,104,873
820885|2023-12-12 19:10:47|+0.39990496 BTC (16,411.01 USD)|17,612.89358137 BTC|$722,784,992 @ $41,037.27|$253,104,873
820866|2023-12-12 16:46:38|+0.51268562 BTC (21,238.57 USD)|17,612.49367641 BTC|$729,617,228 @ $41,426.12|$259,953,520
820857|2023-12-12 15:42:23|+0.25689704 BTC (10,733.7 USD)|17,611.98099079 BTC|$735,865,428 @ $41,782.09|$266,222,959
820840|2023-12-12 12:33:01|+3.21208116 BTC (134,174.52 USD)|17,611.72409375 BTC|$735,674,031 @ $41,771.83|$266,042,295
820831|2023-12-12 11:04:16|+0.62979801 BTC (26,349.84 USD)|17,608.51201259 BTC|$736,714,802 @ $41,838.56|$267,217,241
820825|2023-12-12 09:21:03|+2.28112407 BTC (95,550.86 USD)|17,607.88221458 BTC|$737,552,303 @ $41,887.62|$268,081,092
820820|2023-12-12 08:28:42|+0.4998944 BTC (20,855.33 USD)|17,605.60109051 BTC|$734,496,369 @ $41,719.47|$265,120,708
820815|2023-12-12 07:49:12|+0.99994984 BTC (41,516.75 USD)|17,605.10119611 BTC|$730,943,269 @ $41,518.83|$261,588,464
820808|2023-12-12 07:07:37|+0.3998944 BTC (16,603.15 USD)|17,604.10124627 BTC|$730,901,753 @ $41,518.83|$261,588,464
820796|2023-12-12 04:26:12|+41.6 BTC (1,740,516.78 USD)|17,603.70135187 BTC|$736,527,348 @ $41,839.35|$267,230,662
820790|2023-12-12 03:39:51|+0.3998944 BTC (16,697.9 USD)|17,562.10135187 BTC|$733,319,256 @ $41,755.78|$265,763,087
820789|2023-12-12 03:16:35|+1.2677779 BTC (52,937.06 USD)|17,561.70145747 BTC|$733,302,558 @ $41,755.78|$265,763,087
820783|2023-12-12 02:11:09|+1.57435395 BTC (65,616.53 USD)|17,560.43367957 BTC|$731,890,484 @ $41,678.38|$264,403,950
820759|2023-12-12 00:03:17|+2.02480801 BTC (83,420.1 USD)|17,558.85932562 BTC|$723,407,772 @ $41,199.02|$255,986,855
820757|2023-12-11 23:41:33|+5.46180989 BTC (225,021.21 USD)|17,556.83451761 BTC|$723,324,352 @ $41,199.02|$255,986,855
820715|2023-12-11 16:28:31|+0.26037964 BTC (10,916.85 USD)|17,551.37270772 BTC|$735,870,488 @ $41,926.66|$268,758,013
820707|2023-12-11 14:59:44|+0.27083029 BTC (11,433.83 USD)|17,551.11232808 BTC|$740,967,261 @ $42,217.68|$273,865,702
820699|2023-12-11 14:18:44|+2.38776628 BTC (100,805.96 USD)|17,550.84149779 BTC|$740,955,827 @ $42,217.68|$273,865,702
820672|2023-12-11 08:46:05|+3.17483843 BTC (133,771.79 USD)|17,548.45373151 BTC|$739,403,965 @ $42,134.99|$272,414,646
820646|2023-12-11 05:50:26|+0.95127283 BTC (40,163.38 USD)|17,545.27889308 BTC|$740,773,458 @ $42,220.67|$273,917,911
820642|2023-12-11 05:34:02|+0.27994984 BTC (11,819.67 USD)|17,544.32762025 BTC|$740,733,295 @ $42,220.67|$273,917,911
820630|2023-12-11 03:29:50|+5.33438766 BTC (226,973.43 USD)|17,544.04767041 BTC|$746,483,546 @ $42,549.11|$279,679,981
820573|2023-12-10 17:15:13|+0.88795812 BTC (38,984.64 USD)|17,538.71328275 BTC|$770,014,363 @ $43,903.7|$303,437,772
820557|2023-12-10 14:05:57|+1.3261698 BTC (58,123.15 USD)|17,537.82532463 BTC|$768,644,962 @ $43,827.84|$302,107,355
820553|2023-12-10 12:57:10|+0.9998944 BTC (43,714.27 USD)|17,536.49915483 BTC|$766,676,249 @ $43,718.89|$300,196,766
820533|2023-12-10 09:05:25|+0.68154542 BTC (29,936.38 USD)|17,535.49926043 BTC|$770,233,941 @ $43,924.27|$303,798,172
820527|2023-12-10 07:56:52|+0.21605455 BTC (9,485.65 USD)|17,534.81771501 BTC|$769,847,795 @ $43,903.95|$303,441,963
820523|2023-12-10 07:28:37|+0.6593675 BTC (28,948.84 USD)|17,534.60166046 BTC|$769,838,309 @ $43,903.95|$303,441,963
820520|2023-12-10 06:50:38|+0.27402617 BTC (12,037.48 USD)|17,533.94229296 BTC|$770,234,775 @ $43,928.21|$303,867,377
820510|2023-12-10 05:24:10|+0.2377944 BTC (10,426.18 USD)|17,533.66826679 BTC|$768,769,757 @ $43,845.35|$302,414,397
820507|2023-12-10 05:03:21|+21.9998944 BTC (964,592.99 USD)|17,533.43047239 BTC|$768,759,331 @ $43,845.35|$302,414,397
820504|2023-12-10 04:41:51|+0.9998944 BTC (43,771.71 USD)|17,511.43057799 BTC|$766,586,197 @ $43,776.33|$301,205,855
820501|2023-12-10 03:56:22|+0.2125141 BTC (9,304.36 USD)|17,510.43068359 BTC|$766,647,212 @ $43,782.32|$301,310,642
820494|2023-12-10 03:08:34|+0.21785248 BTC (9,538.09 USD)|17,510.21816949 BTC|$766,637,908 @ $43,782.32|$301,310,642
820493|2023-12-10 02:59:30|+0.25146153 BTC (11,010.28 USD)|17,510.00031701 BTC|$766,677,750 @ $43,785.14|$301,360,023
