block|time|amount|balance|balanceUSD|profit
846328|2024-06-03 12:20:19|-490.00131069 BTC (33,855,485.46 USD)|66,485.06952514 BTC|$4,593,629,150 @ $69,092.64|$2,072,648,160
844130|2024-05-19 15:07:27|+104.27856256 BTC (6,999,915.62 USD)|66,975.07083583 BTC|$4,495,841,070 @ $67,127.08|$1,941,004,594
843495|2024-05-15 03:42:31|+102.45312804 BTC (6,307,209.98 USD)|66,870.79227327 BTC|$4,116,693,520 @ $61,561.91|$1,568,856,959
843147|2024-05-12 15:02:26|+100.75851942 BTC (6,161,170.02 USD)|66,768.33914523 BTC|$4,082,742,497 @ $61,147.88|$1,541,213,146
843079|2024-05-12 03:07:46|+0.00000546 BTC (0.33 USD)|66,667.58062581 BTC|$4,067,393,860 @ $61,010.07|$1,532,025,679
842915|2024-05-11 02:12:10|+100.64456133 BTC (6,131,861.06 USD)|66,667.58062035 BTC|$4,061,782,734 @ $60,925.91|$1,526,414,554
842883|2024-05-10 20:47:35|+100.21879308 BTC (6,055,854.34 USD)|66,566.93605902 BTC|$4,022,395,963 @ $60,426.33|$1,493,159,644
842839|2024-05-10 13:08:18|+100.48107527 BTC (6,330,146.53 USD)|66,466.71726594 BTC|$4,187,296,550 @ $62,998.4|$1,664,116,085
842767|2024-05-10 02:24:38|+101.22750731 BTC (6,368,824.85 USD)|66,366.23619067 BTC|$4,175,494,840 @ $62,915.95|$1,658,644,522
842519|2024-05-08 09:26:34|+100.82688929 BTC (6,288,232.62 USD)|66,265.00868336 BTC|$4,132,724,831 @ $62,366.62|$1,622,243,337
842504|2024-05-08 04:13:20|+101.04933779 BTC (6,334,062.7 USD)|66,164.18179407 BTC|$4,147,360,935 @ $62,682.87|$1,643,167,674
842499|2024-05-08 02:44:26|+100.92409838 BTC (6,296,110.99 USD)|66,063.13245628 BTC|$4,121,323,062 @ $62,384.61|$1,623,463,864
842477|2024-05-07 22:10:47|+0.0001 BTC (6.32 USD)|65,962.2083579 BTC|$4,166,072,527 @ $63,158.48|$1,674,509,439
842403|2024-05-07 07:49:10|+100.3480808 BTC (6,360,855.72 USD)|65,962.2082579 BTC|$4,181,206,920 @ $63,387.92|$1,689,643,839
842402|2024-05-07 07:42:27|+200.64013595 BTC (12,718,160.1 USD)|65,861.8601771 BTC|$4,174,846,065 @ $63,387.92|$1,689,643,839
842343|2024-05-06 18:13:00|+0.000555 BTC (35.15 USD)|65,661.22004115 BTC|$4,158,543,892 @ $63,333.33|$1,686,059,827
842248|2024-05-06 01:38:12|+0.00000666 BTC (0.43 USD)|65,661.21948615 BTC|$4,200,960,162 @ $63,979.32|$1,728,476,132
841987|2024-05-04 04:30:16|+101.55574273 BTC (6,374,311.46 USD)|65,661.21947949 BTC|$4,121,333,294 @ $62,766.63|$1,648,849,264
841974|2024-05-04 01:37:46|+103.15243122 BTC (6,491,630.25 USD)|65,559.66373676 BTC|$4,125,827,103 @ $62,932.4|$1,659,717,384
841948|2024-05-03 21:47:47|+100.07306931 BTC (6,178,354.31 USD)|65,456.51130554 BTC|$4,041,182,322 @ $61,738.43|$1,581,564,234
841876|2024-05-03 09:01:20|+100.52386892 BTC (5,979,443.85 USD)|65,356.43823623 BTC|$3,887,585,673 @ $59,482.83|$1,434,145,940
841868|2024-05-03 06:59:51|+100.90731391 BTC (6,028,144.33 USD)|65,255.91436731 BTC|$3,898,350,423 @ $59,739.42|$1,450,890,134
841827|2024-05-03 00:34:36|+100.16806959 BTC (5,932,016.79 USD)|65,155.0070534 BTC|$3,858,520,959 @ $59,220.64|$1,417,088,814
841819|2024-05-02 23:10:55|+200.61878315 BTC (11,829,317.86 USD)|65,054.83898381 BTC|$3,835,903,879 @ $58,964.16|$1,400,403,750
841813|2024-05-02 22:38:42|+100.20692709 BTC (5,934,961.82 USD)|64,854.22020066 BTC|$3,841,124,879 @ $59,227.06|$1,417,454,068
841805|2024-05-02 20:03:41|+100.48154034 BTC (5,934,537.13 USD)|64,754.01327357 BTC|$3,824,434,763 @ $59,060.97|$1,406,698,914
841804|2024-05-02 19:50:38|+100.8382725 BTC (5,955,606.07 USD)|64,653.53173323 BTC|$3,818,500,225 @ $59,060.97|$1,406,698,914
841803|2024-05-02 19:40:45|+202.12754156 BTC (11,937,848.44 USD)|64,552.69346073 BTC|$3,812,544,619 @ $59,060.97|$1,406,698,914
841797|2024-05-02 18:09:23|+101.08836804 BTC (5,977,177.88 USD)|64,350.56591917 BTC|$3,804,936,082 @ $59,128.25|$1,411,028,224
841796|2024-05-02 17:49:52|+304.22780557 BTC (18,006,393.67 USD)|64,249.47755113 BTC|$3,802,747,036 @ $59,187.21|$1,414,816,357
841795|2024-05-02 17:49:02|+101.1598048 BTC (5,987,366.16 USD)|63,945.24974556 BTC|$3,784,740,642 @ $59,187.21|$1,414,816,357
841794|2024-05-02 17:42:48|+102.47061572 BTC (6,064,949.4 USD)|63,844.08994076 BTC|$3,778,753,276 @ $59,187.21|$1,414,816,357
841793|2024-05-02 17:18:18|+204.75156096 BTC (12,118,672.73 USD)|63,741.61932504 BTC|$3,772,688,327 @ $59,187.21|$1,414,816,357
841790|2024-05-02 16:40:56|+310.59271988 BTC (18,188,327.06 USD)|63,536.86776408 BTC|$3,720,722,533 @ $58,560.06|$1,374,969,235
841789|2024-05-02 16:30:31|+103.75516151 BTC (6,075,908.07 USD)|63,226.2750442 BTC|$3,702,534,206 @ $58,560.06|$1,374,969,235
841788|2024-05-02 16:17:56|+102.29503789 BTC (5,990,403.14 USD)|63,122.51988269 BTC|$3,696,458,298 @ $58,560.06|$1,374,969,235
841787|2024-05-02 16:01:11|+206.15415434 BTC (12,086,770.26 USD)|63,020.2248448 BTC|$3,694,861,169 @ $58,629.77|$1,379,362,510
841783|2024-05-02 15:26:40|+208.25892333 BTC (12,210,172.38 USD)|62,814.07069046 BTC|$3,682,774,399 @ $58,629.77|$1,379,362,510
841781|2024-05-02 15:11:17|+205.35095427 BTC (12,039,678.83 USD)|62,605.81176713 BTC|$3,670,564,227 @ $58,629.77|$1,379,362,510
841780|2024-05-02 15:10:27|+100.47129504 BTC (5,890,608.73 USD)|62,400.46081286 BTC|$3,658,524,548 @ $58,629.77|$1,379,362,510
841778|2024-05-02 14:43:56|+100.99367686 BTC (5,925,450.25 USD)|62,299.98951782 BTC|$3,655,233,671 @ $58,671.5|$1,381,962,242
841775|2024-05-02 14:30:49|+102.51619716 BTC (6,014,778.79 USD)|62,198.99584096 BTC|$3,649,308,221 @ $58,671.5|$1,381,962,242
841771|2024-05-02 14:17:09|+107.44665094 BTC (6,304,055.9 USD)|62,096.4796438 BTC|$3,643,293,442 @ $58,671.5|$1,381,962,242
841770|2024-05-02 14:14:25|+100.97034578 BTC (5,924,081.38 USD)|61,989.03299286 BTC|$3,636,989,386 @ $58,671.5|$1,381,962,242
841768|2024-05-02 14:02:16|+310.18328277 BTC (18,019,048.54 USD)|61,888.06264708 BTC|$3,595,177,647 @ $58,091.62|$1,346,074,585
841765|2024-05-02 13:33:26|+104.97737529 BTC (6,098,305.5 USD)|61,577.87936431 BTC|$3,577,158,599 @ $58,091.62|$1,346,074,585
841764|2024-05-02 13:33:33|+105.19934968 BTC (6,111,200.36 USD)|61,472.90198902 BTC|$3,571,060,293 @ $58,091.62|$1,346,074,585
841762|2024-05-02 13:08:56|+206.9667452 BTC (12,023,032.95 USD)|61,367.70263934 BTC|$3,564,949,093 @ $58,091.62|$1,346,074,585
841759|2024-05-02 12:48:37|+108.15852704 BTC (6,246,489.89 USD)|61,160.73589414 BTC|$3,532,221,905 @ $57,753.1|$1,325,370,430
841739|2024-05-02 09:20:21|+0.00000546 BTC (0.32 USD)|61,052.5773671 BTC|$3,523,051,500 @ $57,705.21|$1,322,446,515
841718|2024-05-02 06:09:04|+0.00001 BTC (0.58 USD)|61,052.57736164 BTC|$3,510,592,669 @ $57,501.14|$1,309,987,684
841531|2024-04-30 18:33:22|+0.00000546 BTC (0.33 USD)|61,052.57735164 BTC|$3,699,353,731 @ $60,592.92|$1,498,748,746
841426|2024-04-30 02:20:38|+0.00000546 BTC (0.35 USD)|61,052.57734618 BTC|$3,900,610,276 @ $63,889.36|$1,700,005,292
841393|2024-04-29 21:02:22|+0.00000546 BTC (0.34 USD)|61,052.57734072 BTC|$3,842,335,174 @ $62,934.86|$1,641,730,190
841047|2024-04-27 07:56:21|+0.00000546 BTC (0.34 USD)|61,052.57733526 BTC|$3,847,858,626 @ $63,025.33|$1,647,253,643
840960|2024-04-26 17:20:13|+0.00007725 BTC (4.92 USD)|61,052.5773298 BTC|$3,892,108,998 @ $63,750.12|$1,691,504,015
840893|2024-04-26 04:07:44|+0.00000546 BTC (0.35 USD)|61,052.57725255 BTC|$3,934,508,813 @ $64,444.6|$1,733,903,834
840658|2024-04-24 15:45:37|+0.00000546 BTC (0.36 USD)|61,052.57724709 BTC|$4,041,002,828 @ $66,188.9|$1,840,397,850
840365|2024-04-22 19:43:25|-1,000.01105358 BTC (66,323,275.47 USD)|61,052.57724163 BTC|$4,049,162,141 @ $66,322.54|$1,848,557,163
839921|2024-04-19 14:15:45|+101.74312533 BTC (6,626,282.75 USD)|62,052.58829521 BTC|$4,041,334,431 @ $65,127.57|$1,774,406,178
839873|2024-04-19 06:53:52|+101.5288546 BTC (6,315,968.58 USD)|61,950.84516988 BTC|$3,853,875,761 @ $62,208.61|$1,593,573,791
839737|2024-04-18 09:05:17|+102.17462905 BTC (6,246,103.19 USD)|61,849.31631528 BTC|$3,780,950,470 @ $61,131.65|$1,526,964,469
839722|2024-04-18 06:51:11|+100.25505266 BTC (6,211,462.85 USD)|61,747.14168623 BTC|$3,825,643,363 @ $61,956.61|$1,577,903,465
839694|2024-04-18 01:39:43|+100.70816031 BTC (6,196,489.99 USD)|61,646.88663357 BTC|$3,793,082,058 @ $61,529.17|$1,551,553,623
839689|2024-04-18 00:24:19|+0.00000546 BTC (0.33 USD)|61,546.17847326 BTC|$3,774,676,630 @ $61,330.8|$1,539,344,685
839674|2024-04-17 22:24:46|+100.9901007 BTC (6,178,805.66 USD)|61,546.1784678 BTC|$3,765,536,158 @ $61,182.29|$1,530,204,213
839669|2024-04-17 21:31:40|+100.95462486 BTC (6,186,312.32 USD)|61,445.1883671 BTC|$3,765,247,274 @ $61,278.15|$1,536,094,134
839654|2024-04-17 18:16:57|+101.15564185 BTC (6,133,401.81 USD)|61,344.23374224 BTC|$3,719,504,197 @ $60,633.31|$1,496,537,369
839645|2024-04-17 17:08:55|+101.45126169 BTC (6,203,937.93 USD)|61,243.07810039 BTC|$3,745,130,904 @ $61,151.91|$1,528,297,479
839644|2024-04-17 16:58:22|+101.45672312 BTC (6,305,585.49 USD)|61,141.6268387 BTC|$3,799,982,330 @ $62,150.49|$1,589,352,843
839622|2024-04-17 12:07:54|+101.01334438 BTC (6,374,514.79 USD)|61,040.17011558 BTC|$3,851,980,838 @ $63,105.67|$1,647,656,936
839607|2024-04-17 10:12:48|+100.71033864 BTC (6,413,387.5 USD)|60,939.1567712 BTC|$3,880,698,166 @ $63,681.52|$1,682,748,779
839594|2024-04-17 07:40:57|+0.00000546 BTC (0.35 USD)|60,838.44643256 BTC|$3,903,779,208 @ $64,166.32|$1,712,243,208
839558|2024-04-17 02:18:46|+101.09626183 BTC (6,445,253.82 USD)|60,838.4464271 BTC|$3,878,671,895 @ $63,753.63|$1,687,135,896
839504|2024-04-16 19:02:56|+100.56259982 BTC (6,228,187.98 USD)|60,737.35016527 BTC|$3,761,673,175 @ $61,933.44|$1,576,582,430
839471|2024-04-16 13:28:50|+100.96446259 BTC (6,323,553.67 USD)|60,636.78756545 BTC|$3,797,771,716 @ $62,631.48|$1,618,909,158
839456|2024-04-16 11:51:39|+102.23038556 BTC (6,477,100.67 USD)|60,535.82310286 BTC|$3,835,421,515 @ $63,357.88|$1,662,882,511
839444|2024-04-16 09:52:03|+100.79369672 BTC (6,376,763.76 USD)|60,433.5927173 BTC|$3,823,361,544 @ $63,265.5|$1,657,299,640
839431|2024-04-16 08:14:00|+100.31606537 BTC (6,301,832.4 USD)|60,332.79902058 BTC|$3,790,092,707 @ $62,819.77|$1,630,407,568
839426|2024-04-16 06:54:57|+101.57640686 BTC (6,368,150.2 USD)|60,232.48295521 BTC|$3,776,167,227 @ $62,693.2|$1,622,783,920
839415|2024-04-16 05:41:04|+100.04490855 BTC (6,332,306.55 USD)|60,130.90654835 BTC|$3,805,964,128 @ $63,294.64|$1,658,948,971
839399|2024-04-16 02:05:07|+100.69055547 BTC (6,378,945.82 USD)|60,030.8616398 BTC|$3,803,073,808 @ $63,351.98|$1,662,390,958
839387|2024-04-16 00:31:52|+102.8382423 BTC (6,488,580.11 USD)|59,930.17108433 BTC|$3,781,294,853 @ $63,095.01|$1,646,990,948
839385|2024-04-16 00:15:48|+100.46974024 BTC (6,338,968.71 USD)|59,827.33284203 BTC|$3,774,704,602 @ $63,093.31|$1,646,889,278
839355|2024-04-15 18:38:06|+101.20355839 BTC (6,518,960.73 USD)|59,726.86310179 BTC|$3,847,266,648 @ $64,414.34|$1,725,790,292
839349|2024-04-15 17:50:13|+103.67384128 BTC (6,702,680.87 USD)|59,625.6595434 BTC|$3,854,894,956 @ $64,651.61|$1,739,937,561
839299|2024-04-15 10:44:05|+102.08413795 BTC (6,769,027.45 USD)|59,521.98570212 BTC|$3,946,802,737 @ $66,308.32|$1,838,548,022
839220|2024-04-14 20:44:25|+101.71112456 BTC (6,516,851.82 USD)|59,419.90156417 BTC|$3,807,161,660 @ $64,072.16|$1,705,675,974
839198|2024-04-14 17:06:56|+103.98210341 BTC (6,656,476.17 USD)|59,318.19043961 BTC|$3,797,289,228 @ $64,015.59|$1,702,320,393
839183|2024-04-14 14:45:37|+105.15220345 BTC (6,764,807.39 USD)|59,214.2083362 BTC|$3,809,456,208 @ $64,333.48|$1,721,143,850
839161|2024-04-14 12:50:45|+101.13489267 BTC (6,499,123.88 USD)|59,109.05613275 BTC|$3,798,462,315 @ $64,261.93|$1,716,914,763
838609|2024-04-10 16:11:35|+106.13584958 BTC (7,245,559.45 USD)|59,007.92124008 BTC|$4,028,284,534 @ $68,266.84|$1,953,236,107
837695|2024-04-04 19:47:31|+101.77287467 BTC (6,912,261.64 USD)|58,901.7853905 BTC|$4,000,521,290 @ $67,918.51|$1,932,718,422
837674|2024-04-04 14:38:21|+101.34448117 BTC (6,736,463.11 USD)|58,800.01251583 BTC|$3,908,492,208 @ $66,470.94|$1,847,601,602
837663|2024-04-04 12:10:46|+101.14067409 BTC (6,699,791.08 USD)|58,698.66803466 BTC|$3,888,334,894 @ $66,242.3|$1,834,180,751
837545|2024-04-03 16:18:38|+100.88209567 BTC (6,697,759.07 USD)|58,597.52736057 BTC|$3,890,404,119 @ $66,391.95|$1,842,949,767
837523|2024-04-03 13:08:07|+100.06059666 BTC (6,602,307.23 USD)|58,496.6452649 BTC|$3,859,789,339 @ $65,983.09|$1,819,032,746
837514|2024-04-03 11:42:29|+101.11679051 BTC (6,721,397.55 USD)|58,396.58466824 BTC|$3,881,715,973 @ $66,471.63|$1,847,561,687
837497|2024-04-03 09:11:13|+100.50147031 BTC (6,648,839.05 USD)|58,295.46787773 BTC|$3,856,631,971 @ $66,156.63|$1,829,199,083
837475|2024-04-03 05:34:17|+100.93102864 BTC (6,651,917.26 USD)|58,194.96640742 BTC|$3,835,372,598 @ $65,905.57|$1,814,588,549
837460|2024-04-03 02:31:42|+100.06344226 BTC (6,533,862.61 USD)|58,094.03537878 BTC|$3,793,377,850 @ $65,297.2|$1,779,245,718
837414|2024-04-02 19:25:38|+102.89867459 BTC (6,741,580.25 USD)|57,993.97193652 BTC|$3,799,572,902 @ $65,516.69|$1,791,974,633
837403|2024-04-02 16:45:56|+102.71326367 BTC (6,733,761.89 USD)|57,891.07326193 BTC|$3,795,271,310 @ $65,558.83|$1,794,414,621
837392|2024-04-02 15:07:25|+102.11822298 BTC (6,645,383.52 USD)|57,788.35999826 BTC|$3,760,600,251 @ $65,075.39|$1,766,477,324
837386|2024-04-02 13:38:58|+101.6098662 BTC (6,672,187.68 USD)|57,686.24177528 BTC|$3,787,953,335 @ $65,664.76|$1,800,475,791
837368|2024-04-02 11:20:52|+103.01225412 BTC (6,825,262.83 USD)|57,584.63190908 BTC|$3,815,373,723 @ $66,256.8|$1,834,568,367
837367|2024-04-02 11:11:47|+0.00000546 BTC (0.36 USD)|57,481.61965496 BTC|$3,808,548,461 @ $66,256.8|$1,834,568,367
837363|2024-04-02 10:37:51|+101.92104211 BTC (6,782,351.89 USD)|57,481.6196495 BTC|$3,825,123,486 @ $66,545.16|$1,851,143,393
837349|2024-04-02 07:58:39|+102.1158972 BTC (6,789,041.08 USD)|57,379.69860739 BTC|$3,814,813,771 @ $66,483.68|$1,847,616,030
837343|2024-04-02 07:33:49|+105.82623131 BTC (7,035,717.76 USD)|57,277.58271019 BTC|$3,808,024,730 @ $66,483.68|$1,847,616,030
